qtest.1 0 mydr.3757_12_000302 1 38.98982585900406 VSMLS
qtest.1 0 uptod4830_12_033271 2 29.974445480350163 VSMLS
qtest.1 0 uptod4830_12_032310 3 29.974445480350163 VSMLS
qtest.1 0 uptod4830_12_033270 4 29.974445480350163 VSMLS
qtest.1 0 mydr.3757_12_000462 5 29.91069150452762 VSMLS
qtest.1 0 mydr.3757_12_000089 6 26.825995690435327 VSMLS
qtest.1 0 mydr.3757_12_000377 7 26.792031203023047 VSMLS
qtest.1 0 bupa.2183_12_000252 8 26.313887747453776 VSMLS
qtest.1 0 bupa.2183_12_000240 9 26.3026052389789 VSMLS
qtest.1 0 jfpon3369_12_000265 10 26.016294142100826 VSMLS
qtest.1 0 mydr.3757_12_000483 11 25.9432980673147 VSMLS
qtest.1 0 bupa.2183_12_000822 12 25.86482522240523 VSMLS
qtest.1 0 mydr.3757_12_000418 13 25.73929876303998 VSMLS
qtest.1 0 footh1185_12_000007 14 25.281378446330628 VSMLS
qtest.1 0 mydr.3757_12_000333 15 24.924092277312326 VSMLS
qtest.1 0 theba4636_12_000071 16 23.532876286934815 VSMLS
qtest.1 0 bupa.2183_12_000293 17 23.52540732729993 VSMLS
qtest.1 0 bupa.2183_12_000274 18 23.514805733713565 VSMLS
qtest.1 0 mayoc3579_12_005119 19 23.51227026672216 VSMLS
qtest.1 0 bupa.2183_12_000923 20 23.504215991726888 VSMLS
qtest.1 0 mydr.3757_12_000427 21 23.440329065769852 VSMLS
qtest.1 0 jfpon3369_12_000179 22 23.417785632037955 VSMLS
qtest.1 0 nhslo3844_12_006778 23 23.349990130842045 VSMLS
qtest.1 0 nhslo3844_12_006773 24 23.328870318756202 VSMLS
qtest.1 0 bupa.2183_12_000621 25 23.00315830631907 VSMLS
qtest.1 0 bupa.2183_12_000632 26 22.999759821335264 VSMLS
qtest.1 0 uptod4830_12_082301 27 22.977812693541654 VSMLS
qtest.1 0 wiki.0842_12_003725 28 22.957123600508215 VSMLS
qtest.1 0 jfpon3369_12_001581 29 22.848368525887466 VSMLS
qtest.1 0 jfpon3369_12_000402 30 22.705376437244826 VSMLS
qtest.1 0 longe1310_12_000019 31 22.689979459914642 VSMLS
qtest.1 0 babyc2036_12_000676 32 22.602010820672923 VSMLS
qtest.1 0 mayoc3579_12_017357 33 22.58751797057041 VSMLS
qtest.1 0 patho3986_12_001118 34 22.568857616343017 VSMLS
qtest.1 0 mydr.3757_12_000139 35 22.55094967500388 VSMLS
qtest.1 0 theba4636_12_000160 36 22.440945990314287 VSMLS
qtest.1 0 mydr.3757_12_000443 37 22.37523183000787 VSMLS
qtest.1 0 mydr.3757_12_000313 38 22.33700920163767 VSMLS
qtest.1 0 virtu4909_12_001498 39 22.320595154849315 VSMLS
qtest.1 0 med.u3602_12_000103 40 22.2581980330408 VSMLS
qtest.1 0 med.u3602_12_000104 41 22.181449101101588 VSMLS
qtest.1 0 total4684_12_001075 42 22.126357764515895 VSMLS
qtest.1 0 virtu4909_12_001518 43 22.113254550009348 VSMLS
qtest.1 0 mydr.3757_12_000459 44 22.08476453591906 VSMLS
qtest.1 0 mydr.3757_12_000231 45 21.992617219744094 VSMLS
qtest.1 0 mydr.3757_12_000465 46 21.986757722859608 VSMLS
qtest.1 0 insid3304_12_000193 47 21.82410155401103 VSMLS
qtest.1 0 jfpon3369_12_001130 48 21.8075110655728 VSMLS
qtest.1 0 mydr.3757_12_000102 49 21.74011763938787 VSMLS
qtest.1 0 mayoc3579_12_005340 50 21.735792920737094 VSMLS
qtest.1 0 jfpon3369_12_000322 51 21.665677554746544 VSMLS
qtest.1 0 jfpon3369_12_000944 52 21.505125534882918 VSMLS
qtest.1 0 mydr.3757_12_000373 53 21.445233875568366 VSMLS
qtest.1 0 mydr.3757_12_000391 54 21.418547988143107 VSMLS
qtest.1 0 wiki.0842_12_009835 55 21.349677059803852 VSMLS
qtest.1 0 mydr.3757_12_000366 56 21.306190141661716 VSMLS
qtest.1 0 heart3138_12_000039 57 21.18174772384783 VSMLS
qtest.1 0 fromy1190_12_002318 58 21.179322355798924 VSMLS
qtest.1 0 chron1025_12_000037 59 21.162480835840636 VSMLS
qtest.1 0 sport1590_12_000952 60 21.03787849148618 VSMLS
qtest.1 0 jfpon3369_12_001437 61 21.02917099979131 VSMLS
qtest.1 0 vbac.4881_12_000013 62 21.012644932788078 VSMLS
qtest.1 0 jfpon3369_12_000136 63 21.011817656771257 VSMLS
qtest.1 0 jfpon3369_12_000165 64 20.995568197158594 VSMLS
qtest.1 0 jfpon3368_12_000023 65 20.99456823267221 VSMLS
qtest.1 0 mydr.3757_12_000226 66 20.991477870358214 VSMLS
qtest.1 0 jfpon3369_12_001241 67 20.986037196358986 VSMLS
qtest.1 0 mydr.3757_12_000421 68 20.975530764513504 VSMLS
qtest.1 0 mydr.3757_12_000105 69 20.954687502224928 VSMLS
qtest.1 0 mydr.3757_12_000374 70 20.918310852069357 VSMLS
qtest.1 0 jfpon3369_12_001190 71 20.912462174278566 VSMLS
qtest.1 0 mydr.3757_12_000109 72 20.865037772621122 VSMLS
qtest.1 0 dermn1081_12_000001 73 20.819214350324117 VSMLS
qtest.1 0 mydr.3757_12_000014 74 20.681150837179857 VSMLS
qtest.1 0 jfpon3369_12_000324 75 20.58721288739333 VSMLS
qtest.1 0 nhslo3844_12_013839 76 20.582687664826963 VSMLS
qtest.1 0 fromy1190_12_000614 77 20.554896053611092 VSMLS
qtest.1 0 nhslo3844_12_013835 78 20.527217320820434 VSMLS
qtest.1 0 first1181_12_000844 79 20.518668756575885 VSMLS
qtest.1 0 jfpon3369_12_000168 80 20.5076575904542 VSMLS
qtest.1 0 clotc2395_12_000336 81 20.45045806047272 VSMLS
qtest.1 0 mydr.3757_12_000343 82 20.388510220999933 VSMLS
qtest.1 0 mydr.3757_12_000232 83 20.388510220999933 VSMLS
qtest.1 0 mydr.3757_12_000067 84 20.381827258429535 VSMLS
qtest.1 0 jfpon3369_12_000767 85 20.379077958564125 VSMLS
qtest.1 0 mydr.3757_12_000125 86 20.375149176438136 VSMLS
qtest.1 0 mydr.3757_12_000073 87 20.35827199229447 VSMLS
qtest.1 0 mydr.3757_12_000155 88 20.353088836919383 VSMLS
qtest.1 0 mydr.3757_12_000123 89 20.353088836919383 VSMLS
qtest.1 0 nhslo3844_12_010287 90 20.290476011222765 VSMLS
qtest.1 0 mydr.3757_12_000151 91 20.24664164920525 VSMLS
qtest.1 0 nhslo3844_12_010283 92 20.214273922630685 VSMLS
qtest.1 0 wiki.0842_12_004794 93 20.21132371874644 VSMLS
qtest.1 0 coccy2412_12_001893 94 20.209841503368644 VSMLS
qtest.1 0 wiki.0842_12_002725 95 20.203772828997387 VSMLS
qtest.1 0 fromy1190_12_000986 96 20.19901452998145 VSMLS
qtest.1 0 jfpon3369_12_000391 97 20.18738778940022 VSMLS
qtest.1 0 jfpon3369_12_001075 98 20.172126622032117 VSMLS
qtest.1 0 allin1875_12_000154 99 20.090659560474112 VSMLS
qtest.1 0 mydr.3757_12_000223 100 20.088586812197867 VSMLS
qtest.1 0 mydr.3757_12_000054 101 20.088586812197867 VSMLS
qtest.1 0 mydr.3757_12_000322 102 20.056254701085315 VSMLS
qtest.1 0 virtu4909_12_000762 103 20.008086447581487 VSMLS
qtest.1 0 jfpon3369_12_000327 104 19.977653298233996 VSMLS
